USERR_ID,EVENT_ID,NAME,DOMAIN,DATE,STARTTIME,ENDTIME,LOCATION,TRAINER,CAPACITY,REGISTERED,RESOURCE_LINK,DESCRIPTION,ID,FIRST_NAME,LAST_NAME,EMAIL,GENDER,DESIGNATION,C7
71,15,Data Science Symposium: Innovations & Insights,Data-science,28-11-2023,17:51:00,05:51:00,oasis,Bryce Worswick,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,71,Lynnette,Spini,lspini1y@hugedomains.com,Female,senior software engineer,10
14,8,Data Science Symposium: Innovations & Insights,Data-science,04-11-2023,10:07:00,09:14:00,falcon,Wilma Marde,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,14,Hersh,Eaddy,headdyd@earthlink.net,Male,tribe master,5
72,16,Data Analytics Panel: Industry Experts' Insights,Data-analytics,26-04-2023,21:34:00,03:08:00,aurum,Roseline Jearum,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,72,Lesley,Mulkerrins,lmulkerrins1z@sitemeter.com,Female,tribe master,9
23,23,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,31-03-2024,18:53:00,05:39:00,aurum,Darb Chaster,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,23,Prudence,Gherardi,pgherardim@slideshare.net,Female,junior software engineer,1
50,6,Databases Administration Training,Databases,11-10-2023,20:33:00,01:40:00,falcon,Amalle Della,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,50,Jackie,Dicty,jdicty1d@exblog.jp,Female,tribe master,2
12,23,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,31-03-2024,18:53:00,05:39:00,aurum,Darb Chaster,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,12,Bobbie,Woollcott,bwoollcottb@free.fr,Male,tribe master,3
98,15,Data Science Symposium: Innovations & Insights,Data-science,28-11-2023,17:51:00,05:51:00,oasis,Bryce Worswick,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,98,Paulette,Squibbs,psquibbs2p@dedecms.com,Female,tribe master,9
14,9,Data Analytics for Business Professionals,Data-analytics,11-12-2023,17:56:00,00:07:00,oasis,Sheelagh Lecky,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,14,Hersh,Eaddy,headdyd@earthlink.net,Male,tribe master,5
55,5,Data Engineering Workshop: Cloud Data Solutions,Data-engineering,25-09-2023,10:15:00,07:32:00,jarvis,Tandie Yaknov,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,55,Dewey,Bowley,dbowley1i@e-recht24.de,Male,consultant,4
86,29,Databases Roundtable Discussion,Databases,17-04-2023,20:02:00,02:03:00,oasis,Lorelle Hallworth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,86,Mandel,Schurcke,mschurcke2d@pbs.org,Male,intern,0
60,1,Advanced Data Engineering Techniques Seminar,Data-engineering,25-05-2023,11:16:00,08:45:00,groot,Demetre Medforth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,60,Nicolas,Streets,nstreets1n@salon.com,Male,junior software engineer,2
51,12,Data Analytics Workshop Series,Data-analytics,30-12-2023,10:01:00,09:13:00,falcon,Malina Wormstone,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,51,Keenan,McCrackan,kmccrackan1e@constantcontact.com,Male,junior software engineer,5
25,4,Data Analytics Panel: Industry Experts' Insights,Data-analytics,03-11-2023,12:54:00,07:31:00,jarvis,Brigid Neasham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,25,Stafford,Iban,sibano@theguardian.com,Male,tribe master,10
41,12,Data Analytics Workshop Series,Data-analytics,30-12-2023,10:01:00,09:13:00,falcon,Malina Wormstone,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,41,Audi,Lingner,alingner14@arizona.edu,Female,tribe master,5
80,21,Databases Roundtable Discussion,Databases,28-09-2023,21:07:00,08:16:00,jarvis,Celestine Lethem,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,80,Arlen,Belward,abelward27@irs.gov,Female,junior software engineer,7
46,25,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,20-04-2023,09:47:00,05:30:00,falcon,Rayna Gillingham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,46,Sadye,Chilton,schilton19@uol.com.br,Female,tribe master,6
96,8,Data Science Symposium: Innovations & Insights,Data-science,04-11-2023,10:07:00,09:14:00,falcon,Wilma Marde,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,96,Peterus,Donnersberg,pdonnersberg2n@pagesperso-orange.fr,Male,tribe master,4
4,15,Data Science Symposium: Innovations & Insights,Data-science,28-11-2023,17:51:00,05:51:00,oasis,Bryce Worswick,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,4,Cindee,Haye,chaye3@sitemeter.com,Female,tribe master,6
54,19,Databases Administration Training,Databases,23-05-2024,21:49:00,02:58:00,falcon,Rich Kees,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,54,Thayne,Eliasson,teliasson1h@apache.org,Male,intern,5
91,20,Full Stack Development Bootcamp,Full-stack,15-07-2023,12:40:00,00:01:00,aurum,Bentlee Heinsius,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,91,Ilyssa,Baldam,ibaldam2i@ucoz.com,Female,junior software engineer,3
23,15,Data Science Symposium: Innovations & Insights,Data-science,28-11-2023,17:51:00,05:51:00,oasis,Bryce Worswick,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,23,Prudence,Gherardi,pgherardim@slideshare.net,Female,junior software engineer,1
48,19,Databases Administration Training,Databases,23-05-2024,21:49:00,02:58:00,falcon,Rich Kees,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,48,Juana,Panas,jpanas1b@w3.org,Female,junior software engineer,4
76,11,Databases Seminar: NoSQL Fundamentals and Beyond,Databases,30-04-2024,12:13:00,04:52:00,groot,Elmer Beves,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,76,Catrina,Clowney,cclowney23@ed.gov,Female,junior software engineer,1
12,7,Data Science Symposium: Innovations & Insights,Data-science,08-04-2023,15:14:00,01:58:00,tardis,Cacilia Castagnet,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,12,Bobbie,Woollcott,bwoollcottb@free.fr,Male,tribe master,3
84,4,Data Analytics Panel: Industry Experts' Insights,Data-analytics,03-11-2023,12:54:00,07:31:00,jarvis,Brigid Neasham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,84,Ange,Gaitley,agaitley2b@nationalgeographic.com,Male,tribe master,2
43,12,Data Analytics Workshop Series,Data-analytics,30-12-2023,10:01:00,09:13:00,falcon,Malina Wormstone,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,43,Sheppard,Hayth,shayth16@123-reg.co.uk,Male,senior software engineer,4
85,11,Databases Seminar: NoSQL Fundamentals and Beyond,Databases,30-04-2024,12:13:00,04:52:00,groot,Elmer Beves,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,85,Virgie,Elwell,velwell2c@deviantart.com,Genderfluid,tribe master,4
75,1,Advanced Data Engineering Techniques Seminar,Data-engineering,25-05-2023,11:16:00,08:45:00,groot,Demetre Medforth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,75,Biron,Donahue,bdonahue22@wordpress.org,Male,intern,1
38,23,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,31-03-2024,18:53:00,05:39:00,aurum,Darb Chaster,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,38,Gabriellia,Emanuel,gemanuel11@go.com,Female,intern,3
68,26,Databases Administration Training,Databases,27-12-2023,19:38:00,09:31:00,groot,Twyla Wreak,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,68,Marina,Marcam,mmarcam1v@163.com,Female,consultant,7
65,5,Data Engineering Workshop: Cloud Data Solutions,Data-engineering,25-09-2023,10:15:00,07:32:00,jarvis,Tandie Yaknov,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,65,Carlina,Jendrach,cjendrach1s@mozilla.com,Female,consultant,9
64,18,Full Stack Showcase: Projects and Portfolios,Full-stack,10-05-2024,13:22:00,04:12:00,jarvis,Cully Papis,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,64,Vivyanne,Redhead,vredhead1r@senate.gov,Female,tribe master,8
6,30,Databases Roundtable Discussion,Databases,30-10-2023,17:37:00,09:22:00,aurum,Celia Vernham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,6,Rockwell,Whyffen,rwhyffen5@tmall.com,Male,junior software engineer,4
92,13,Data Engineering Bootcamp: Hands-On Training,Data-engineering,18-10-2023,20:20:00,09:04:00,jarvis,Konstanze Kinghorne,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,92,Aurelie,Jarman,ajarman2j@nsw.gov.au,Non-binary,intern,1
80,23,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,31-03-2024,18:53:00,05:39:00,aurum,Darb Chaster,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,80,Arlen,Belward,abelward27@irs.gov,Female,junior software engineer,7
71,18,Full Stack Showcase: Projects and Portfolios,Full-stack,10-05-2024,13:22:00,04:12:00,jarvis,Cully Papis,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,71,Lynnette,Spini,lspini1y@hugedomains.com,Female,senior software engineer,10
8,13,Data Engineering Bootcamp: Hands-On Training,Data-engineering,18-10-2023,20:20:00,09:04:00,jarvis,Konstanze Kinghorne,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,8,Olympie,Lyman,olyman7@prnewswire.com,Female,tribe master,2
58,26,Databases Administration Training,Databases,27-12-2023,19:38:00,09:31:00,groot,Twyla Wreak,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,58,Burl,Veltman,bveltman1l@ycombinator.com,Male,tribe master,8
62,2,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,03-10-2023,20:42:00,03:35:00,aurum,Aurelia Djurkovic,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,62,Lorrin,Burchard,lburchard1p@narod.ru,Non-binary,senior software engineer,2
1,24,Full Stack Tech Talks: Cutting-Edge Technologies,Full-stack,29-05-2024,18:19:00,09:21:00,jarvis,Sheba Verrechia,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,1,Lolly,Grote,lgrote0@vkontakte.ru,Female,junior software engineer,1
22,1,Advanced Data Engineering Techniques Seminar,Data-engineering,25-05-2023,11:16:00,08:45:00,groot,Demetre Medforth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,22,Trula,Biggs,tbiggsl@theguardian.com,Female,junior software engineer,8
81,24,Full Stack Tech Talks: Cutting-Edge Technologies,Full-stack,29-05-2024,18:19:00,09:21:00,jarvis,Sheba Verrechia,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,81,Fernandina,Golley,fgolley28@naver.com,Female,junior software engineer,6
5,16,Data Analytics Panel: Industry Experts' Insights,Data-analytics,26-04-2023,21:34:00,03:08:00,aurum,Roseline Jearum,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,5,Gilly,de Cullip,gdecullip4@jimdo.com,Female,junior software engineer,9
30,8,Data Science Symposium: Innovations & Insights,Data-science,04-11-2023,10:07:00,09:14:00,falcon,Wilma Marde,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,30,Pete,Townby,ptownbyt@plala.or.jp,Male,consultant,8
73,19,Databases Administration Training,Databases,23-05-2024,21:49:00,02:58:00,falcon,Rich Kees,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,73,Pier,Rosenfelt,prosenfelt20@google.fr,Female,consultant,8
80,10,Data Analytics for Business Professionals,Data-analytics,16-12-2023,13:09:00,02:09:00,groot,Edin Rozzell,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,80,Arlen,Belward,abelward27@irs.gov,Female,junior software engineer,7
59,5,Data Engineering Workshop: Cloud Data Solutions,Data-engineering,25-09-2023,10:15:00,07:32:00,jarvis,Tandie Yaknov,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,59,Carling,Chantillon,cchantillon1m@go.com,Male,junior software engineer,5
66,1,Advanced Data Engineering Techniques Seminar,Data-engineering,25-05-2023,11:16:00,08:45:00,groot,Demetre Medforth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,66,Kaila,Rust,krust1t@newyorker.com,Female,junior software engineer,0
96,13,Data Engineering Bootcamp: Hands-On Training,Data-engineering,18-10-2023,20:20:00,09:04:00,jarvis,Konstanze Kinghorne,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,96,Peterus,Donnersberg,pdonnersberg2n@pagesperso-orange.fr,Male,tribe master,4
17,5,Data Engineering Workshop: Cloud Data Solutions,Data-engineering,25-09-2023,10:15:00,07:32:00,jarvis,Tandie Yaknov,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,17,Jammal,Scrivens,jscrivensg@examiner.com,Male,tribe master,1
54,28,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,25-04-2024,11:07:00,05:12:00,falcon,Marcus Steanyng,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,54,Thayne,Eliasson,teliasson1h@apache.org,Male,intern,5
22,10,Data Analytics for Business Professionals,Data-analytics,16-12-2023,13:09:00,02:09:00,groot,Edin Rozzell,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,22,Trula,Biggs,tbiggsl@theguardian.com,Female,junior software engineer,8
100,2,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,03-10-2023,20:42:00,03:35:00,aurum,Aurelia Djurkovic,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,100,Skip,Carvill,scarvill2r@tamu.edu,Male,consultant,8
15,13,Data Engineering Bootcamp: Hands-On Training,Data-engineering,18-10-2023,20:20:00,09:04:00,jarvis,Konstanze Kinghorne,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,15,Theresina,Florentine,tflorentinee@google.com.br,Female,intern,0
100,13,Data Engineering Bootcamp: Hands-On Training,Data-engineering,18-10-2023,20:20:00,09:04:00,jarvis,Konstanze Kinghorne,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,100,Skip,Carvill,scarvill2r@tamu.edu,Male,consultant,8
80,3,Data Analytics Hackathon,Data-analytics,16-01-2024,21:07:00,05:17:00,groot,Dal Ridler,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,80,Arlen,Belward,abelward27@irs.gov,Female,junior software engineer,7
43,26,Databases Administration Training,Databases,27-12-2023,19:38:00,09:31:00,groot,Twyla Wreak,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,43,Sheppard,Hayth,shayth16@123-reg.co.uk,Male,senior software engineer,4
43,10,Data Analytics for Business Professionals,Data-analytics,16-12-2023,13:09:00,02:09:00,groot,Edin Rozzell,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,43,Sheppard,Hayth,shayth16@123-reg.co.uk,Male,senior software engineer,4
80,11,Databases Seminar: NoSQL Fundamentals and Beyond,Databases,30-04-2024,12:13:00,04:52:00,groot,Elmer Beves,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,80,Arlen,Belward,abelward27@irs.gov,Female,junior software engineer,7
27,2,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,03-10-2023,20:42:00,03:35:00,aurum,Aurelia Djurkovic,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,27,Angie,Toffalo,atoffaloq@ehow.com,Female,tribe master,2
66,1,Advanced Data Engineering Techniques Seminar,Data-engineering,25-05-2023,11:16:00,08:45:00,groot,Demetre Medforth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,66,Kaila,Rust,krust1t@newyorker.com,Female,junior software engineer,0
19,4,Data Analytics Panel: Industry Experts' Insights,Data-analytics,03-11-2023,12:54:00,07:31:00,jarvis,Brigid Neasham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,19,Heinrick,Orring,horringi@ning.com,Male,senior software engineer,10
42,13,Data Engineering Bootcamp: Hands-On Training,Data-engineering,18-10-2023,20:20:00,09:04:00,jarvis,Konstanze Kinghorne,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,42,Shandeigh,Melrose,smelrose15@oracle.com,Female,senior software engineer,0
18,8,Data Science Symposium: Innovations & Insights,Data-science,04-11-2023,10:07:00,09:14:00,falcon,Wilma Marde,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,18,Eduard,Laurand,elaurandh@mac.com,Male,intern,5
6,27,Data Analytics Seminar: Data Visualization Techniques,Data-analytics,09-04-2023,13:07:00,08:32:00,oasis,Babette Schubert,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,6,Rockwell,Whyffen,rwhyffen5@tmall.com,Male,junior software engineer,4
94,5,Data Engineering Workshop: Cloud Data Solutions,Data-engineering,25-09-2023,10:15:00,07:32:00,jarvis,Tandie Yaknov,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,94,Beverie,Ruprechter,bruprechter2l@cnbc.com,Non-binary,junior software engineer,5
2,19,Databases Administration Training,Databases,23-05-2024,21:49:00,02:58:00,falcon,Rich Kees,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,2,Vallie,Kittredge,vkittredge1@ucoz.com,Female,tribe master,9
38,6,Databases Administration Training,Databases,11-10-2023,20:33:00,01:40:00,falcon,Amalle Della,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,38,Gabriellia,Emanuel,gemanuel11@go.com,Female,intern,3
27,4,Data Analytics Panel: Industry Experts' Insights,Data-analytics,03-11-2023,12:54:00,07:31:00,jarvis,Brigid Neasham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,27,Angie,Toffalo,atoffaloq@ehow.com,Female,tribe master,2
29,1,Advanced Data Engineering Techniques Seminar,Data-engineering,25-05-2023,11:16:00,08:45:00,groot,Demetre Medforth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,29,Terrie,Casse,tcasses@indiatimes.com,Female,tribe master,6
20,8,Data Science Symposium: Innovations & Insights,Data-science,04-11-2023,10:07:00,09:14:00,falcon,Wilma Marde,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,20,Augustina,Oddey,aoddeyj@clickbank.net,Polygender,senior software engineer,9
93,17,Data Science Masterclass: Practical Applications,Data-science,26-07-2023,14:59:00,00:46:00,jarvis,Ranee Scouller,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,93,Cristine,Windham,cwindham2k@blinklist.com,Female,tribe master,6
93,25,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,20-04-2023,09:47:00,05:30:00,falcon,Rayna Gillingham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,93,Cristine,Windham,cwindham2k@blinklist.com,Female,tribe master,6
